sku,product_name,type,features,series,application,connection,thread,gender,material,color,sizes_raw,diameter_mm,diameter2_mm,diameter3_mm,angle_deg,inch,length_mm,wall_mm,sdr,sn_class,leftover,image_file,image_count,page_url
54075100,צינור פוליפרופילן לשפכים חמים בקוטר 75 L1000,צינור,,,שפכים חמים,,,,PP,,75,75,,,,,1000,,,,,54075100.jpg,3,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-%D7%A4%D7%95%D7%9C%D7%99%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C%D7%9F-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75-l1000/
54075025,צינור פוליפרופילן לשפכים חמים בקוטר 75 L250,צינור,,,שפכים חמים,,,,PP,,75,75,,,,,250,,,,,54075025.jpg,2,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-%D7%A4%D7%95%D7%9C%D7%99%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C%D7%9F-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75-l250/
54075300,צינור פוליפרופילן לשפכים חמים בקוטר 75 L3000,צינור,,,שפכים חמים,,,,PP,,75,75,,,,,3000,,,,,54075300.jpg,3,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-%D7%A4%D7%95%D7%9C%D7%99%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C%D7%9F-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75-l3000/
54075400,צינור פוליפרופילן לשפכים חמים בקוטר 75 L4000,צינור,,,שפכים חמים,,,,PP,,75,75,,,,,4000,,,,,54075400.jpg,2,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-%D7%A4%D7%95%D7%9C%D7%99%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C%D7%9F-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75-l4000/
54075050,צינור פוליפרופילן לשפכים חמים בקוטר 75 L500,צינור,,,שפכים חמים,,,,PP,,75,75,,,,,500,,,,,54075050.jpg,2,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-%D7%A4%D7%95%D7%9C%D7%99%D7%A4%D7%A8%D7%95%D7%A4%D7%99%D7%9C%D7%9F-%D7%9C%D7%A9%D7%A4%D7%9B%D7%99%D7%9D-%D7%97%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75-l500/
502250300,צינור 250 PVC,צינור,,,,,,,,,250,250,,,,,,,,,PVC,502250300.jpg,6,https://www.huliot.co.il/product/%D7%A6%D7%99%D7%A0%D7%95%D7%A8-250-pvc/
8160000101,קופסה בודדת לעיגון,,,,,,,,,,,,,,,,,,,,קופסה בודדת לעיגון,8160000101.jpg,6,https://www.huliot.co.il/product/%D7%A7%D7%95%D7%A4%D7%A1%D7%94-%D7%91%D7%95%D7%93%D7%93%D7%AA-%D7%9C%D7%A2%D7%99%D7%92%D7%95%D7%9F/
8160000201,קופסה כפולה לעיגון,,,,,,,,,,,,,,,,,,,,קופסה כפולה לעיגון,8160000201.jpg,6,https://www.huliot.co.il/product/%D7%A7%D7%95%D7%A4%D7%A1%D7%94-%D7%9B%D7%A4%D7%95%D7%9C%D7%94-%D7%9C%D7%A2%D7%99%D7%92%D7%95%D7%9F/
95116502,קטע מעבר (אומגה) 20,מעבר,אומגה,,,,,,,,20,20,,,,,,,,,קטע,95116502.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%98%D7%A2-%D7%9E%D7%A2%D7%91%D7%A8-%D7%90%D7%95%D7%9E%D7%92%D7%94-20/
95116503,קטע מעבר (אומגה) 25,מעבר,אומגה,,,,,,,,25,25,,,,,,,,,קטע,95116503.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%98%D7%A2-%D7%9E%D7%A2%D7%91%D7%A8-%D7%90%D7%95%D7%9E%D7%92%D7%94-25/
95116504,קטע מעבר (אומגה) 32,מעבר,אומגה,,,,,,,,32,32,,,,,,,,,קטע,95116504.jpg,5,https://www.huliot.co.il/product/%D7%A7%D7%98%D7%A2-%D7%9E%D7%A2%D7%91%D7%A8-%D7%90%D7%95%D7%9E%D7%92%D7%94-32/
44041002,קלפה אל חוזר לביוב 110 נירוסטה,אל חוזר,,,ביוב,,,,נירוסטה,,110,110,,,,,,,,,קלפה,44041002.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%9C%D7%A4%D7%94-%D7%90%D7%9C-%D7%97%D7%95%D7%96%D7%A8-%D7%9C%D7%91%D7%99%D7%95%D7%91-110-%D7%A0%D7%99%D7%A8%D7%95%D7%A1%D7%98%D7%94/
44041000,קלפה אל חוזר לביוב 110 פלסטיק,אל חוזר,,,ביוב,,,,פלסטיק,,110,110,,,,,,,,,קלפה,44041000.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%9C%D7%A4%D7%94-%D7%90%D7%9C-%D7%97%D7%95%D7%96%D7%A8-%D7%9C%D7%91%D7%99%D7%95%D7%91-110-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A7/
44061002,קלפה אל חוזר לביוב 160 נירוסטה,אל חוזר,,,ביוב,,,,נירוסטה,,160,160,,,,,,,,,קלפה,44061002.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%9C%D7%A4%D7%94-%D7%90%D7%9C-%D7%97%D7%95%D7%96%D7%A8-%D7%9C%D7%91%D7%99%D7%95%D7%91-160-%D7%A0%D7%99%D7%A8%D7%95%D7%A1%D7%98%D7%94/
44061000,קלפה אל חוזר לביוב 160 פלסטיק,אל חוזר,,,ביוב,,,,פלסטיק,,160,160,,,,,,,,,קלפה,44061000.jpg,4,https://www.huliot.co.il/product/%D7%A7%D7%9C%D7%A4%D7%94-%D7%90%D7%9C-%D7%97%D7%95%D7%96%D7%A8-%D7%9C%D7%91%D7%99%D7%95%D7%91-160-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A7/
61235061,רוזטה “¼1,,,,,,,,,,,,,,,"¼1""",,,,,רוזטה,61235061.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%96%D7%98%D7%94-%C2%BC1-2/
61235060,רוזטה “¼1,,,,,,,,,,,,,,,"¼1""",,,,,רוזטה,61235060.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%96%D7%98%D7%94-%C2%BC1/
41540615,רוזטה לברך אסלה,,,,,,,,,,,,,,,,,,,,רוזטה לברך אסלה,41540615.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%96%D7%98%D7%94-%D7%9C%D7%91%D7%A8%D7%96-%D7%90%D7%A1%D7%9C%D7%94/
61451161,רוזטה “2,,,,,,,,,,,,,,,,,,,,רוזטה 2,61451161.jpg,6,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%96%D7%98%D7%94-2-2/
61451161,רוזטה “2,,,,,,,,,,,,,,,,,,,,רוזטה 2,61451161.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%96%D7%98%D7%94-2/
98318360,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/75/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,75/25,75,25,,,"¾""",,,,,,98318360.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-10/
98318365,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/90/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,90/25,90,25,,,"¾""",,,,,,98318365.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-11/
98318366,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/110/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,110/25,110,25,,,"¾""",,,,,,98318366.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-12/
9091028216,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/50/25 נטול עופרת",רוכב,משושה|נטול עופרת,Polirol PP-R,,ריתוך,פנימי,,,,50/25,50,25,,,"½""",,,,,,9091028216.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-2/
98318356,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/63/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,63/25,63,25,,,"½""",,,,,,98318356.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-3/
98318357,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/75/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,75/25,75,25,,,"½""",,,,,,98318357.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-4/
98318358,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/90/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,90/25,90,25,,,"½""",,,,,,98318358.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-5/
98318359,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/110/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,110/25,110,25,,,"½""",,,,,,98318359.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-6/
9091028234,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/40/25 נטול עופרת",רוכב,משושה|נטול עופרת,Polirol PP-R,,ריתוך,פנימי,,,,40/25,40,25,,,"¾""",,,,,,9091028234.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-7/
98318363,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/50/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,50/25,50,25,,,"¾""",,,,,,98318363.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-8/
98318364,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""¾/63/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,63/25,63,25,,,"¾""",,,,,,98318364.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-9/
98318352,"רוכב לריתוך / הברגה פולירול תבריג פנימי  (משושה) ""½/40/25",רוכב,משושה,Polirol PP-R,,ריתוך,פנימי,,,,40/25,40,25,,,"½""",,,,,,98318352.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%A8%D7%95%D7%9C-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99/
98318381,"רוכב לריתוך תבריג פנימי ""½/160/25",רוכב,,,,ריתוך,פנימי,,,,160/25,160,25,,,"½""",,,,,,98318381.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-%C2%BD16025/
98318382,"רוכב לריתוך תבריג פנימי ""½/200/25",רוכב,,,,ריתוך,פנימי,,,,200/25,200,25,,,"½""",,,,,,98318382.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-%C2%BD20025/
98318368,"רוכב לריתוך תבריג פנימי ""¾/160/25",רוכב,,,,ריתוך,פנימי,,,,160/25,160,25,,,"¾""",,,,,,98318368.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-%C2%BE16025/
98318371,"רוכב לריתוך תבריג פנימי ""¾/200/25",רוכב,,,,ריתוך,פנימי,,,,200/25,200,25,,,"¾""",,,,,,98318371.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-%C2%BE20025/
98318373,"רוכב לריתוך תבריג פנימי ""160/32×1",רוכב,,,,ריתוך,פנימי,,,,60/32,60,32,,,"1""",,,,,×1,98318373.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-16032x1/
98318369,"רוכב לריתוך תבריג פנימי ""200/32×1",רוכב,,,,ריתוך,פנימי,,,,00/32,00,32,,,"2""",,,,,×1,98318369.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-20032x1/
98217770,רוכב לריתוך 110/20,רוכב,,,,ריתוך,,,,,110/20,110,20,,,,,,,,,98217770.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-11020/
98217771,רוכב לריתוך 110/25,רוכב,,,,ריתוך,,,,,110/25,110,25,,,,,,,,,98217771.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-11025/
98217772,רוכב לריתוך 110/32,רוכב,,,,ריתוך,,,,,110/32,110,32,,,,,,,,,98217772.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-11032/
98217773,רוכב לריתוך 110/40,רוכב,,,,ריתוך,,,,,110/40,110,40,,,,,,,,,98217773.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-11040/
98217774,רוכב לריתוך 110/50,רוכב,,,,ריתוך,,,,,110/50,110,50,,,,,,,,,98217774.jpg,3,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-11050/
98217781,רוכב לריתוך 125/25,רוכב,,,,ריתוך,,,,,125/25,125,25,,,,,,,,,98217781.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-12525/
98217782,רוכב לריתוך 125/32,רוכב,,,,ריתוך,,,,,125/32,125,32,,,,,,,,,98217782.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-12532/
98217783,רוכב לריתוך 125/40,רוכב,,,,ריתוך,,,,,125/40,125,40,,,,,,,,,98217783.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-12540/
98217784,רוכב לריתוך 125/50,רוכב,,,,ריתוך,,,,,125/50,125,50,,,,,,,,,98217784.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-12550/
98217799,רוכב לריתוך 160/50,רוכב,,,,ריתוך,,,,,160/50,160,50,,,,,,,,,98217799.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-16050/
98217800,רוכב לריתוך 160/63,רוכב,,,,ריתוך,,,,,160/63,160,63,,,,,,,,,98217800.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-16063/
98217805,רוכב לריתוך 160/75,רוכב,,,,ריתוך,,,,,160/75,160,75,,,,,,,,,98217805.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-16075/
98217806,רוכב לריתוך 160/90,רוכב,,,,ריתוך,,,,,160/90,160,,,90,,,,,,,98217806.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-16090/
98217815,רוכב לריתוך 200/110,רוכב,,,,ריתוך,,,,,200/110,200,110,,,,,,,,,98217815.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-200110/
98217816,רוכב לריתוך 200/125,רוכב,,,,ריתוך,,,,,200/125,200,125,,,,,,,,,98217816.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-200125/
98217811,רוכב לריתוך 200/50,רוכב,,,,ריתוך,,,,,200/50,200,50,,,,,,,,,98217811.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-20050/
98217812,רוכב לריתוך 200/63,רוכב,,,,ריתוך,,,,,200/63,200,63,,,,,,,,,98217812.jpg,6,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-20063/
98217813,רוכב לריתוך 200/75,רוכב,,,,ריתוך,,,,,200/75,200,75,,,,,,,,,98217813.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-20075/
98217814,רוכב לריתוך 200/90,רוכב,,,,ריתוך,,,,,200/90,200,,,90,,,,,,,98217814.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-20090/
98217822,רוכב לריתוך 250/110,רוכב,,,,ריתוך,,,,,250/110,250,110,,,,,,,,,98217822.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-250110/
98217823,רוכב לריתוך 250/125,רוכב,,,,ריתוך,,,,,250/125,250,125,,,,,,,,,98217823.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-250125/
98217817,רוכב לריתוך 250/40,רוכב,,,,ריתוך,,,,,250/40,250,40,,,,,,,,,98217817.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-25040/
98217818,רוכב לריתוך 250/50,רוכב,,,,ריתוך,,,,,250/50,250,50,,,,,,,,,98217818.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-25050/
98217819,רוכב לריתוך 250/63,רוכב,,,,ריתוך,,,,,250/63,250,63,,,,,,,,,98217819.jpg,6,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-25063/
98217820,רוכב לריתוך 250/75,רוכב,,,,ריתוך,,,,,250/75,250,75,,,,,,,,,98217820.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-25075/
98217821,רוכב לריתוך 250/90,רוכב,,,,ריתוך,,,,,250/90,250,,,90,,,,,,,98217821.jpg,6,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-25090/
98217741,רוכב לריתוך 40/20,רוכב,,,,ריתוך,,,,,40/20,40,20,,,,,,,,,98217741.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-4020/
98217742,רוכב לריתוך 40/25,רוכב,,,,ריתוך,,,,,40/25,40,25,,,,,,,,,98217742.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-4025/
98217744,רוכב לריתוך 50/20,רוכב,,,,ריתוך,,,,,50/20,50,20,,,,,,,,,98217744.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-5020/
98217745,רוכב לריתוך 50/25,רוכב,,,,ריתוך,,,,,50/25,50,25,,,,,,,,,98217745.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-5025/
98217747,רוכב לריתוך 63/20,רוכב,,,,ריתוך,,,,,63/20,63,20,,,,,,,,,98217747.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-6320/
98217748,רוכב לריתוך 63/25,רוכב,,,,ריתוך,,,,,63/25,63,25,,,,,,,,,98217748.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-6325/
98217749,רוכב לריתוך 63/32,רוכב,,,,ריתוך,,,,,63/32,63,32,,,,,,,,,98217749.jpg,3,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-6332/
98217750,רוכב לריתוך 75/20,רוכב,,,,ריתוך,,,,,75/20,75,20,,,,,,,,,98217750.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-7520/
98217751,רוכב לריתוך 75/25,רוכב,,,,ריתוך,,,,,75/25,75,25,,,,,,,,,98217751.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-7525/
98217752,רוכב לריתוך 75/32,רוכב,,,,ריתוך,,,,,75/32,75,32,,,,,,,,,98217752.jpg,5,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-7532/
98217753,רוכב לריתוך 75/40,רוכב,,,,ריתוך,,,,,75/40,75,40,,,,,,,,,98217753.jpg,4,https://www.huliot.co.il/product/%D7%A8%D7%95%D7%9B%D7%91-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-7540/
